what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1405363905635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363909974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1405363937283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363938377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1405363938451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363941554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363942626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405363942692
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405363942780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363948932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405363954426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363975762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1405363975839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363979735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363981259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405363981318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363984284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363985245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1405363985308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363989734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1405363995393
error,log,,,"Warning: Ignoring name conflict in resource file for name title_activity_browse_conversation",1405363997825
error,log,,,"Warning: Ignoring name conflict in resource file for name hello_world",1405363997825
error,log,,,"Warning: Ignoring name conflict in resource file for name action_settings",1405363997826
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1405363997834
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1405363997835
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1405363997842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1405363998210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1405363998387
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405363998579
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405363998675
opened,editor,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.editors.CommonXmlEditor",1405363999389
activated,editor,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.editors.CommonXmlEditor",1405363999458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1405364004066
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1405364015129
