what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1406738427320
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1406738427345
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1406738427354
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1406738427369
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1406738427395
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1406738427404
started,bundle,com.android.ide.eclipse.adt,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.adt",1406738427414
started,bundle,com.android.ide.eclipse.base,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.base",1406738427425
os,sysinfo,,,"macosx",1406738427429
arch,sysinfo,,,"x86_64",1406738427429
ws,sysinfo,,,"cocoa",1406738427429
locale,sysinfo,,,"en_US",1406738427429
processors,sysinfo,,,"2",1406738427429
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1406738427429
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1406738427429
java.specification.name,sysinfo,,,"Java Platform API Specification",1406738427429
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1406738427429
java.specification.version,sysinfo,,,"1.6",1406738427429
java.vendor,sysinfo,,,"Apple Inc.",1406738427429
java.version,sysinfo,,,"1.6.0_22",1406738427429
java.vm.info,sysinfo,,,"mixed mode",1406738427429
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1406738427429
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1406738427429
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1406738427429
java.vm.specification.version,sysinfo,,,"1.0",1406738427429
java.vm.vendor,sysinfo,,,"Apple Inc.",1406738427429
java.vm.version,sysinfo,,,"17.1-b03-307",1406738427429
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1406738427675
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1406738427698
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1406738428058
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1406738428301
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1406738428562
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1406738428943
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1406738429001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406738429900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406738432080
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406738450412
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1406738450811
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1406738450910
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1406738458969
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1406738458982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406738468728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406738507607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406738692069
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1406738700567
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406738700702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1406738700758
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406738703029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406738703103
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1406738709319
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1406738717362
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1406738717403
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1406738717422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.next",1406738719354
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1406738723881
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1406738729428
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1406738748102
