what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406842814810
activated,view,com.android.ide.eclipse.ddms,22.6.2.v201403212031-1085508,"com.android.ide.eclipse.ddms.views.LogCatView",1406842826179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406842839810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406842846741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406842847864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406842851258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406842852798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843013101
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1406843015420
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1406843016359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406843017614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843057466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843061151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843068220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843737639
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1406843738437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843746004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843768105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843780211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843787250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406843801059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406843802673
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1406843815768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406843816832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406843833788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406843839665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843873655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843875647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843883646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843887752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843898607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843916617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1406843960639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843963965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843964127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843967417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1406843968544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1406843983561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1406843986622
